ID,Paragraph,LatentClasses,LatentClassNames
613,"I am passionate about the topic of abortion. I feel it should be legal in certain situations, however, it should not be used as birth control. Morning after pills and birth control need to be cheap/free/accessible to people of all ages. You can’t just say no to abortions without trying to change how this happened in the first place!",3,sages
617,I would say abortion is the current hot button topic. I feel yes it should have it's place and in cases of health and of course crimes such as rape it should be allowed. I also feel as a society we use abortion as a get out of jail free card. Instead of learning from mistakes and taking responsibility for our actions we just have abortion as a fall back. People need to learn that every action will have a consequence. We have so many easy ways out people never learn and then it is used as a form or birth control and at that point we are not taking anything away from it.,3,sages
618,"I strongly oppose legal abortion.  A child is a person from the point of conception, and to kill an unborn child is tantamount to murder.",3,sages
619,"I believe that abortion should be illegal to the greatest degree possible.  Women who have abortions live with the regret of not knowing what would have become of their child.  Abortion is also the taking of a life that is not the mothers. While it is the mother who is carry the baby, the baby has a right to life as well.  Abortion is not a method of birth control and, unfortunately, that is what it is used for. That needs to stop.",3,sages
620,"I'll take on the vaccine mandate.....we've literally been around the world in our opinions of whether the vaccine for COVID was effective or necessary.  When the virus first hit, we all were seeking ""something"" to help control the spread - we knew nothing about it nor how to make it stop.  Science and medical personnel were scrambling to find something. Finally, someone (?) declared that the newly developed vaccine was the trick to minimizing the spread.  So, we all needed it NOW!!  Jump to today...we're still wondering if it is effective and people are having fits that it is still being mandated in some places.  And, the children - leave the children alone and let them be kids.  I rest my case...",3,sages
621,"The defunding of the police is the craziest thing I have ever heard of.  How would this work possible work.  The cities would go to chaos and gangs, dealer dealers, and bad people would take over.  If would be a free for all.  Steal cars, looting, breaking into houses.  If this ever did happen, I would definitely be carrying a gun with me at all times.",3,sages
622,"Drugs should be illegal, I believe drugs cause more harm than good. Drugs lead to addiction, and addiction can ruin peoples lives. With alcohol you can take breath test to see there blood alcohol levels. I don't believe with drugs you can do a test to see how high someone. Instead of making it legal, i think they need striker laws on the criminals that manufacture and distribute the drugs. The people that are addicted need more resources to kick the addiction.",3,sages
623,"I believe that vaccinations should not be mandatory. The government needs to stay out of everyone's private business. If you do not want to vaccinate, let everyone else who does get theirs. If the vaccine is effective, the vaccinated have nothing to fear from the unvaccinated. As Dr. Fauci said himself, a year of studies, two years of studies etc. could go by and then all hell breaks loose after twelve years of a bad vaccine. We do not know for sure whether a vaccine is safe even after ten years of trials and studies. We don't have to take a vaccine we don't want, period. Risk is part of life and we all take our own risks.",3,sages
625,"I guess it would be the legalization of illegal drugs. I would be more ok with this getting passed then the other questions. I think law enforcement could be re-allocated to theft and physical crimes. Also, costs of courts and housing the petty drug dealing crimes in jail could be re-allocated to more serious issues. One would be to use those funds on mental health and rehabilitation of users that what/need help.",3,sages
626,"Of these issues I will discuss the idea of mandatory vaccines because I think this relates most closely to the proper rule of government and society.  Any government exists solely to protect the rights of its citizens, one of which is personal liberty and control over one's own livelihood. Forcing people to get vaccinated against their will is usurpation of these rights and liberties.  Furthermore, if a person is fearful of a particular illness it is their responsibility to protect themselves from it.  If vaccines were as effective as advertised, one could protect themselves by taking one and they don't need to force others to do so.",3,sages
628,Drugs,3,sages
629,I believe that affirmative action is in itself racist. It says that various groups couldn’t get into a school or job without help from white people or those in power.,3,sages
630,"Defunding the police. I have lived in rural areas and a city, Las Vegas to be exact. I grew up in the mountains of Virginia and see the cultural differences between large cities and the rural communities. I have traveled much of the U.S and see the difference in issues that different regions face. And how that influences the politics of our nation. In a place like Las Vegas it not shocking to see someone smoking meth at the 7-11 around the corner. In places like where I grew up if your driving 6mph over the speed limit on your way home from work you will get a ticked whereas the meth smoker in Vegas wouldn't be bothered. Defunding police in any situation doesn't make much sense but when they are as corrupt as the perpetrators and unionized and probably over paid for the level of morality that they actually posses I can see the waste that goes into it. But defunding would not solve the issue in either case. All that having less of a police presence would do is make your chance of being shot go up another 5 percent. Defund welfare or other programs that support those that are causing the issues.",3,sages
632,"I am extremely pro vaccine. I trust the science. I've been boosted twice. It's proven that vaccines save lives and prevent severe disease and death in people. However, I feel that it goes against what this country was founded on to force people to take a shot that they don't feel comfortable with. I wish everyone would get the vaccine but it becomes unnecessarily political when you try and mandate it instead of educating people properly about it.",3,sages
634,"I am against abortion, except for special circumstances, such as rape, incest or medical reasons for the child or mother. I am a woman, but it annoys me when women say, ""My body, my choice"". If it is a normal pregnancy, having an abortion is actually getting rid of someone else's body. The woman has an option to not have sex or can easily have protected sex, if they do not want to get pregnant. If someone were to say their dog was going to have puppies, but they did not think they could afford to take care of the puppies, so they were going to abort them, people who agree with abortion for humans would be very upset at the thought of aborting innocent puppies. If you agree with abortion, at what week do you think it should not be allowed? Once the baby can survive on it's own, it is a person. Taking it's life at that point, if it is a healthy baby, should be considered murder. I support abortion, but with limits. I am against abortion, but with exceptions. I would like to know if people who are passionately for abortion have any limits.",3,sages
635,Abortion is a fairly complicated and delicate issue that involves many causes and consequences on the part of the doctor as well as the patient.,3,sages
636,"I believe that drugs should become legalized.  I think it should be up to the individual what they put in their bodies.  I also believe some drugs have medicinal benefits that cannot be studied as easily due to the drugs being illegal.  Additionally, having people go to prison for possessing small amounts of a drug can ruin their lives, which seems ridiculous to me.",3,sages
637,Covid 19 has been a major concern of mine and the introduction of the vaccines calmed that down for me.This vaccine has caused so much tension and most people are frightened of what it would bring. Thankfully the vaccines were introduced to curb the spread of the virus hence the legalization of mandatory vaccine would be beneficial to us all. It would reduce the spread of the virus as well protect us from easily contracting the virus,3,sages
639,"I believe that abortion should be illegal because it is murder. Just because there is a minute chance of an unwanted pregnancy due to rape or medical issue with the mother, it is still murder. 
But there are cases that fall under abortion that may make it hard for women.",3,sages
640,"The police cannot be defunded. The ostensible reason for defunding the police comes from the assertion that the police disproportionately target black citizens. This completely neglects to address the problem of criminality in predominately black neighborhoods and the primary victims of that criminality: black people themselves. 

Since the collapse of the black family as an institution crime has skyrocketed in their neighborhoods. This in turn has resulted in a severe worsening of the same neighborhoods. Black families are left completely incapable of building up even the most basic forms of wealth. There's no reason to save to invest in a newer, more reliable, and ultimately most cost-effective car if their environment destroys it. There's no reason to invest in a local business if shoplifting and blight render it unsustainable. And these problems also in turn increase criminality through economic deprivation, making the problem worse. The only solution is to have a hard and real police presence to completely deprive the criminal element in their communities the opportunity to act. Then, and only then, will their communities ever be able to rebuild and finally break this cycle.",3,sages
641,I think vaccine should be enforced and ask as many people to receive as possible. It can prevent disease spread into others to create mutation. It can also help to save children's lives. It can provide an immune system and help to fight for the disease and make people to freely go outside without any restrictions.,3,sages
642,"I am very much against defunding of police because they have an extremely difficult job.  Officers do not leave their homes wanting to kill people.  Everyday they put their lives on the line and their families don't know if they will come home that night. Instead of defunding, you can provide appropriate training for the officers.",3,sages
646,I think we should legalize most drugs. Marijuana and maybe cocaine. Definitely keep meth illegal. Marijuana is no worse than alcohol. CO legalized it and they have been able to fund school trips with their green tax.,3,sages
650,"I think standardized testing could be restructured due to the anxiety it causes some people to have. I am one of these people and struggled to barely pass these tests in order to get into a normal college. The thought of tests being very limited and timed is unfair and does not measure intelligence with academia. I once took a standardized test that was supposed to be timed and actually scored extremely high. When I'm timed, my anxiety blows my thoughts out of control to the point of physical sickness and terrifying worries.",3,sages
652,"I am against legalizing abortion because I am pro life. Women have many ways to avoid getting pregnant and if they elect to be careless then they should not be allowed to terminate their pregnancy. I strongly believe that the life of the fetus is just as important if not superior to that of the mother.  I would allow abortions in strict cases like incest, sexual violence, or medical reasons that could endanger the women’s life. I would not allow abortions in any other case.",3,sages
656,"I will choose the topic of removing standardized tests from The college application process. My position is that we should not remove standardized tests from college application processes because the test provide a tool for both colleges and students to find a good fit between candidates and schools. While there may be issues with standardized tests I believe the benefits greatly out weight those potential issues. Personally I know that I was considered and accepted to higher quality schools than I otherwise would be due to obtaining exceptional scores on the SAT. I feel that eliminating the SAT from the process would remove a very valuable opportunity for gifted but underprivileged students to show their attitude to learning. I also think that given the large differences in  school district quality, for both public and private schools, in this country the standardized test provide a very valuable tool for college admissions officers to compare students aptitude and abilities, even if it is imperfect.",3,sages
658,"We should not defund police. Yes, some police officers are jerks and don't listen to both sides of the story but police should not be defunded. I worked with adjudicated youth during my career in special education, social services, and mental health and adolescents need to know where the boundaries are. They need to know that if they assault a teacher at school then they will go to jail. I left my job because the juveniles were given too much freedom and were not held accountable for assaulting staff. Getting away with assaulting staff doesn't help the child or the staff. Both sides lose. I worked at a juvenile prison for 10 years and we used to get phone calls from former residents saying ""thank you for holding me accountable"" because that was stability in their life that they otherwise did not have. 
People want to feel safe in their communities. I have heard on independent journalist news videos that people in Democrat cities want the police there because their communities have become more dangerous. In Washington State where I was a state employee, many police officers left due to low morale. I moved away to a Republican state but I hear that crime has increased tremendously in the state of Washington.",3,sages
662,"I think affirmation action is a huge mistake. Having worked in a public high school for almost 30 years  I found that students who qualified for affirmative action were not always prepared academically to the level needed to be successful at certain Universities. They still were intelligent students and I expected them to be very successful students but because of affirmation action ended up in Universities that had academic standards that were just too demanding for them. Ultimately these students wasted time and money going to a university that they did not succeed at, or could not get into the career choice they wanted to at this school. These students clearly would have been better off going to a college with somewhat lesser standards where they could have succeeded in the field they had a strong desire to be in, and would have been extremely successful.  So often white students who were also intelligent, but not necessarily the strongest academic students, did NOT get into the more demanding college (because they did get the bonus of affirmation action) ended up going directly to the lesser college and successfully earning a degree, and then maturing and becoming very successful in their career without wasting time and money at a more challenging school they would not have succeeded at. On a practical level, affirmation action is NOT equitable for anybody. I feel it is a racist system that leads to very predictable outcomes that, like always, hurt the people that they are suppose to help the most.",3,sages
664,I dont think we should defund the police. We owe them for protecting us and our community. We should increase funding for the police so our neighborhoods wouldn't be ridiculed with crime.,3,sages
665,The issue I choose or whether or not to defund the police. I do not believe this should be an option. The major reason I oppose this is because the rate of violent crime will increase. The second reason is I think it would lead people to not feeling safe in their neighborhoods. The last reason is that it will put police at risk because people who choose other professions.,3,sages
668,"I am choosing to write about drug legalization.  I think that many of the lesser drugs should be legalized so that the United States can profit off of the taxes gained from the sale of drugs.  People are probably going to abuse the drugs anyways, so we might as well regulate it and tax it so that some good can come from the practice.  Essentially, we should follow the same path we did with gambling and alcohol/tobacco.",3,sages
669,"We should not abolish standardized testing. I hold this view because if these tests were to be removed, schooling would have less merit if anyone can do anything regardless of scores. Someone should not be able to go to a university without scoring well on these tests.",3,sages
670,"illegality on abortion. 

When I was young abortion was illegal everywhere in the US. That didn’t mean there were no abortions. This was before birth control pills. And before sex Ed in schools. It was the days of groping at the drive-in movies.

It was the days of the back alley abortion, when women got infections, or were botched up and made sterile. Or died.

When you make abortion illegal, you drive it underground. If it’s legal, you don’t have to have one. But some woman or girl does.",3,sages
671,"Defunding the police, goes against human nature.  It is human nature that causes us to choose the easiest way to achieve our goals.  If there is no force to contend and stop them, the stronger more violent people, will smash the weaker, for their resources.   Like many stronger children bully smaller ones, this will occur more often, if not averted by police.",3,sages
672,I am tired of being told that should be held responsible for actions made by individuals or groups from 200 years in the past. I am responsible for my own actions and mine alone.,3,sages
673,I don't think many drugs should be legalized. I don't see why people are fighting for this. Legalizing it means it's even easier for people to access and get addicted to. There are already so many things people can get addicted to that are harmful. Legalizing more drugs will only make things worse.,3,sages
674,"Police Defunding

I take a stance that is completely against police defunding. The reasons for defunding I feel have no comparison to the potential outcome of the negative outcome. If the police are defunded it will take away the ability to fight crime completely. Nobody will defund  criminals and they will find ways to arm themselves and the police will have no way to fight back. The criminals would run wild and make the public a completely unsafe environment for the innocent people and the children who have no involvement. The police make errors like anybody else who works and have to make life and deathe decisions in split seconds so they can return home to their own families. They protect and serve the public for the most part and often aren't the most paid. Sone police dealings may be unwarratned or less important but I believe they are a necessary evil.",3,sages
675,"Abortion is wrong. As a Christian I have always believed that life begins at conception, therefore abortion is murder.  I have been told I am a very black and white person, and I suppose that is correct.  God makes all sorts of people--really smart ones,  really dumb ones, really mediocre ones. Some people have perfect hair and teeth and physiques while other people deal with physical deformities and mental defects.  Today, its seems like people feel if they cannot give birth to a baby that is 100% perfect they should abort it and try again. This is selfish, this is inhuman, yet the leaders of our country are to the point where they believe if a baby is delivered feet first and then its head is punctured and its brains are sucked out then it was never alive to begin with.  How ANYONE can defend this barbaric practice is beyond me, and yet there are doctors today in other countries who advocate for the, well I don't know how they say it, but they believe in ending the life of a child if it has birth defects.  This lack of respect for human life is scary, it is dehumanizing, and it is a symptom of a selfish and corrupt people. It makes me sad.",3,sages
678,It would no longer have act and that we should have other ways to evaluate people's knowledge.,3,sages
679,Abortion should be illegal except in cases of rape or health of the mom being in jeopardy. If Abortion is too readily available then people are too careless in sex an responsibility for their actions. Abortion in my opinion  is a form of murder.,3,sages
680,"I believe drugs should be legalized because our prison system is clogged with people who are addicts rather than criminals. Addiction is expensive because it is illegal, and that is what gives cartels and gangs power. If it is decriminalized, people who need help getting free of their addiction can more easily find that help. Sending them to prison turns them into worse criminals and further disempowers them.",3,sages
681,"Students should still be required to take a standardized assessment in order to enroll for college. A timed test gives both students and colleges and universities feedback about students' academic progress. A student does not want to enroll in a university, where costs are very high, if they have little to no chance at having success toward a four-year degree. Spending thousands of dollars and then dropping out of college could have a significant economic effect upon a student's economic future. Saddling themselves with high levels of debt with little to no way of repaying it is not a great way to start out in life. Therefore, students need to see what their progress is in math, English and science reasoning, three skills necessary when attempting to obtain a four-year degree. A decent way to assess students' progress is with a standardized test such as the ACT or SAT. Agencies that provide scholarships also need to see students' skills and who they should invest their money in. A student's ACT score is a good predictor of their GPA in their first semester of college. It is worthwhile both to students and to universities to consider a student's ACT score to help determine whether a student is a good fit for a university or not. The ACT score does not need to be the defining factor in college admission, but it does need to play a part. The more information that is present, the better it is for both the student and the university. We should keep ACT scores in the college admission process to help everyone make good, informed decisions about the future of students!",3,sages
683,"Defund the police. 
If you remove those funds, people will not have the protection that is needed. Some cities you can't even own a firearm so between the police defunded and you not having an equalizer to defend yourself, what does one do? Roll over and be raped/robbed/murdered? Instead of defund the police, how about expand police to include a mental health component with experts who work hand in hand. More over sight, more training.",3,sages
684,"I choose to discuss why I am against vaccine mandates. There is nothing more sacred to the individual than the control of their own body. For anyone to forcibly administer any substance into another's body is highly immoral. Additionally, with mandates, nobody is held accountable for the certain harm that will take place, and there is no recourse for being harmed. It can not be undone, and is a permanent approach that may not even solve the problem. There were far too many unknowns with the covid vaccine, and the data is still coming in and does not look good. Vaccine mandates are unethical, immoral, and certainly harmful.",3,sages
686,Police should not be defended. We need to have a society with laws. If we have no Police then crime will happen more.,3,sages
688,"I feel abortion should be illegal,   Abortion is a procedure that does not address the root cause of a problem.  It merely erases it.    Abortions destroy the family unit.   Abortion ends the lives of innocent babies who are not given a choice on whether they wish to live or not.  Abortion is a cop-out.",3,sages
691,I oppose legalization of drugs.  I think it leads to more problems than solutions.  It's the start of addiction and life filled with addiction issues.,3,sages
694,Abortion Should be legal because our society cannot take on all those unwanted children That would be born to mostly low income and minority families and would grow up to commit crime.  Until there is definitive proof that life starts at consumption abortion should continue to be legal. I believe that abortion should be everyone's personal choice.  However it should be a shameful thing that you try to avoid and society should see it as shameful and no one should see it as some sort of empowering thing However it should be a shameful thing that you try to avoid and society should see it as shameful and no one should see it as some sort of empowering thing.,3,sages
696,I think a woman should always be allowed the choice in Reaganism to an abortion.  A child could wind up in an abusive home or have a worse life if the mother can not provide.  Also what if the child is a product of rape or abuse?  A woman should not be forced to have a child she does not want.  Sometimes it is also medically necessary to save the mothers life or prevent a severe birth defect.  The option should always be there.,3,sages
701,"I think it is important to maintain standardized testing as part of the college application process because it levels the playing field for comparison against students across the country. Each school has a different set of teachers, classes, procedures, and grading skills, so it is impossible to equally compare students based on their performance within their schools. Standardized testing allows everyone to be compared on the same stage, and shows a true ranking in comparison to other students.",3,sages
702,I believe abortion should be legal.  Women have the right to choose and should not be denied this.  Not everyone has to get an abortion and people can still choose as they want.  The underlying part is they need to be free to choose.,3,sages
703,"I honestly am not sure if im understanding the question correctly. I gave my pros and cons about three topics, not sure what your meaning about writing about my position. Can you assist and I can answer this for you. Sorry",3,sages
704,"I don't feel that vaccines should be mandatory.  I don't feel that the government should be able to force anyone to be injected with any vaccine that may be harmful to an otherwise healthy person.  Regardless of the ample data showing individuals who have suffered tragic side-effects, the government is continuing to push this agenda.  It's not up to any government to impede upon a person's decision to risk exposure to Covid.  Especially since the vaccines do not prevent Covid, nor the spread of Covid, nor people dying from Covid.  I know of a few individuals who are suddenly sick with ailments they never had before or passed away after being ""fully vaccinated"". It just seems really strange that, in light of that, it is still something that the government is trying to push.",3,sages
705,"Abortion should be legal.   While I am personally opposed to abortion, who am I to tell someone what they can do to their body.  Abortion, vaccine mandates are the same issue for me.  Keep the government out of my choices for health care.  In addition, on the abortion issue, your body, your choice, you accept the responsibility for any consequences of your actions.",3,sages
706,"I believe that standardized testing should not be a requirement for college admission. I think that they encourage students to excessively focus on a narrow type of achievement that won't serve much of a long-term purpose in their lives. The time spent preparing for such tests could be used to participate in the arts, sports, or some other endeavor with long-term benefits. These tests also put such a tremendous amount of additional stress on students. Reducing stress can help improve their mental health and overall functioning in various ways.",3,sages
707,Abortion.  I hold the view that babies should be offered the same legal protections before birth.,3,sages
708,I’m choosing Affirmative Action and I am choosing the position Of being against it. I feel this practice isn’t fair to those who work harder and want to make their life better. People should be chosen on merit and not by demographics. If someone works hard to be a better candidate for a job or admissions in school and weren’t selected because of the color of their skin or gender that would make people less likely to want to try hard and everyone would be hurt. It’s a racist practice and instead the money and planning should be spent to give the people this is trying to help some help earlier in life to learn the skills to be a better selection.,3,sages
709,"I am for affirmative action and do not believe it should be dissolved. Affirmative action should only be for black Americans that have had lineage in the United States since the 1800s. When other groups are granted priveleges such as the Native Americans and Jewish, they are never required to share with other groups of people. Immigrants come to America voluntarily and have a choice to leave if they believe America to be so dicriminatory. If you give affirmative action to everyone except heterosexual white men, it's diluted to the point where the original group it was intended for due to their history in America not as an immigrant or voluntarily are for the most part excluded from it.",3,sages
710,I am a nurse. It is difficult to tell people they have to take a vaccine. Once shots were given to go to school.  There is no difference here. People  have a right to live and others should protect them by doing what is morally correct.,3,sages
711,"I agree that vaccines, that are thoroughly vetted, should be mandatory. The COVID-19 vaccines were not and should not be mandatory.",3,sages
716,I believe that abortion absolutely has to be legal in every state.  I think that denying abortion is a travesty to women and will set them back 50 years. Legal access to abortion is an important right.  It is no one's business who has an abortion and for what reason.  A woman should be able to choose what to do with her own body and access to abortion means women can choose their own path in life.,3,sages
717,I am in favor of abortion being illegal in all circumstances. Because abortion it is morally wrong to kill a person and abortion does that which is against God's laws for mankind. It also results in many deaths of pregnant women.,3,sages
718,"Most women who are pro abortion always talk about having control over their bodies, but does the unborn child not have any rights?",3,sages
719,Abortion - I amagainst it because it kills a living human being that was created by God and no man/woman has the right to kill it.,3,sages
720,"Abortion is murder, plain and simple.  It is the deliberate taking of a human life, and no amount of euphemistic sophistry can hide that.  Abortion is not ""reproductive care"".  To abort a pregancy is to possibly abort the future scientist or physician, the man who finally discovers a ""theory of everything"" or the woman who discovers the cure for cancer.  If humans are mere clumps of cells and not the crown of evolution, then why should we aspire to anything, let alone the pinacles of art and knowledge?",3,sages
722,"As for abortion, I am coming to the topic from a position of a Christian who sees all life as sacred and the act of murder to be, simply, the taking of someone else's life. As soon as a baby is conceived, it begins to grow and develop and live. There is no difference between a 24-week baby in utero and a 24-week miracle preemie. Did one have more right to live? They are both humans and no one, not even the motehr, has a right to end that life.",3,sages
727,"I don't feel that hard drugs should be legalized. If drugs are readily available, people will tend to use them to their own detriment. It's easy to get addicted and in the end it causes more social dysfunction and imposes a cost on society.",3,sages
728,Choosing to end Affemeration action and I am in favor of ending it.,3,sages
730,I do not believe in mandatory vaccinations.  I believe it is our constitutional right to choose what we do and don't put in our bodies.,3,sages
735,"Abortion should be illegal, except under certain conditions, after first trimester, it should mo longer be allowed, unless the mothers life is in danger, or it's a child of rape or incest, or the baby has severe deformities, or isn’t viable. Too many women use anortions as birth control, and some wait until almost birth to abort, it's not your body after you become pregnant, you are sharing it with another life. Lots of girls today don't even take one single precaution to avoid pregnancy, and think nothing of getting rid of it. I know there are a lot of women that won’t care for their child, or abuse them, and some could say that that baby was better off not existing, sex is something there girls just play with, there is no commitment, it's just fun and games. If you are ready for sex you need to be ready to handle the consequences of having it. If you don't want a child you take every precaution everytime, if you do get pregnant there is adoption.",3,sages
737,"I hold the view that abortion should be illegal. You can argue all day about the situation the baby was conceived in, but it is still a baby. You are killing a human life. It is illegal to destroy turtle eggs because they will hatch one day and be turtles. Why is it ok for humans to kill something that will one day be born and be a human. I am a Christian and I believe that every life has value. God created every person in his image. He died for every person. Who are we to take the life of someone that He has created?",3,sages
741,"Obviously, police should not be defunded. Policing is one of the central functions of government. If government refuses to perform this function, then the ""function"" is performed in ways that are far less just. The rich will hire their own private police. The more virile among the lower classes will recognize that they must take the law into their own hands and inflict punishment and deterrence on lawbreakers and potential lawbreakers. Others will simply became much more cautious in their dealings with others and society will become much more clannish. Many of the people advocating defunding the police and working in conjunction with the CCP to weaken the US. These people should be arrested by the police and sentenced to harsh punishment.",3,sages
744,With the increase  in theft and other crimes nothing is more important than the  police. The police  risk their lives to keep people safe,3,sages
745,"Affirmative action policies are one of the most overblown and least understood topics in modern society and it is my position that I simply do not care about it one way or the other. My position is based on the assumption that I understand the policy correctly, and I feel that I am 80% confident this is the case. 

At present, affirmative action policies are applicable only to businesses that contract with the federal government. I believe this extends to organizations that receive government funding as well, such as the case with public universities. Because of this, there exists only a small fraction of organizations where these hiring practices are a matter of issue. 

Affirmative action policies lack an executive enforcement clause. There is no set standard for the diverse workforce requirements and so there is no",3,sages
746,"I choose abortion because it is the subject that needs the most attention. I have a great friend that I admire and respect very much, she is my wife's sister  ,she was the victim of assault and rape 12 years ago, her attacker is still on the loose. She was hospitalized for over a month from the brutal attack, and she was pregnant, she refused to have an abortion despite what anyone said",3,sages
747,"I think affirmative action is the most ridiculous argument to date I have heard in our country. By definition any decision that is made based on the color of someone's skin and not the content of their character is racist. It is also condescending and patronizing to people of color. It is almost as though ignorant white people are saying ""ooohhhh those poor dumb black people who probably didnt have good parents and dont know how to work hard like white people and aren't as smart as white people need us to cut them a break and give them a job they would never be smart enough to get on their own. Poor black people"". Racism is racism and Race should never play a factor in what someone is or is not given or how someone is perceived or not perceived.",3,sages
748,"I believe that the use of drugs for personal consumption is not a crime. There's no victim and it's reprehensible that drug users sometimes get more prison time than violent offenders. Drug dealing is a different story, especially if they are dealing in laced pills which is a big problem today. Personal use, however, should be treated with compassion and help rather than throwing the book at them.",3,sages
751,"People shouldn't defund the police. They are here to protect  us and in the process of defunding the police, more civilians and police would die. There would also be even more crime in the streets and for many situations which police could deal with today, if they were defunded it would be a lot harder thing to fix.",3,sages
752,"I feel the COVID vaccine was rushed into production and therefore insufficiently tested. It was dishonestly sold to the public as a preventative to COVID, and now we are seeing this is not the case. Many credentialed medical experts were deplatformed and driven underground for simply raising questions about the mRNA vaccines; their voices were not sufficiently heard, and thus the people were denied informed consent. Finally, how can you force people to take a vaccine the producers of which have prosecutorial immunity if anything goes wrong. Didn't we learn anything from the Swine Flu vaccine of 1976? This vaccine was not sufficiently tested either, and people were panicked and herded into compliance without informed consent. Many grave illnesses including paralysis resulted. No one should be compelled under force of law to submit to any kind of medical treatment.",3,sages
753,"I believe abortion should be legal up until a certain point of the pregnancy. I believe that women should have the right to chose what happens to their body. During the 1st trimester of a pregnancy, the fetus barely has a heartbeat and has not developed hardly at all, which I think should be the timeframe for legal abortions, the 1st trimester, nothing more. I feel it should be legal because there are so many unexpected and unplanned situations that can cause pregnancy, such as rape, the partner not being truthful about using contraception correctly, or even an accident where the contraception has a hole that wasn't seen or noticed prior. These situations, especially a pregnancy caused by Rape should be understood by every human being and should be legal. I think it is absolutely terrible for someone to tell a woman pregnant by a rape ""you cant get an abortion, you have to have this baby"" knowing the baby will potentially be a constant reminder of the horrible experience. Even when its a situation where a teenager isnt smart/careful and becomes pregnant should be legal. Everyone makes mistakes, especially in their teenage years, if a young girl does not want to put her college dreams or any life dreams on a huge timeout because of a bad decision i believe that potential teen mother can use a situation like this as a learning experience,",3,sages
754,"I believe that any woman has the right to have an abortion or not have an abortion without anybody dictating what they should or should not do. If a woman is raped, she should not have to have the baby because it is a psychological reminder of what had happened to her and it will only cause resentment for her and the baby for the rest of their lives. While if she does have the abortion, she will get the help that she needs and she will be able to move on from the incident. I do believe that there needs to be very clear guidelines on when it is too late to have an abortion.",3,sages
757,"Abortion should be illegal in almost all cases. The only exceptions should be when the Mother's life is at risk. In this event it's necessary to save the living individual and sacrifice the baby. In today's society abortions are utilized to escape one's poor decisions. While the argument can be made for abortions surrounding rape and incest, those scenarios are minuscule compared to the actual use of abortions. Too many Mother's are killing their children because they don't want the hassles of being a parent. This is rather selfish and doesn't prevent the individual from making poor decisions in the future. If you're not willing or ready to be pregnant, do not have unprotected sex. In the event that you're not careful, one should face the consequences. If unprepared or incapable of being a parent, there's always adoption. The birth-rates of the current generation are lower than in the past, and at some point, being a selfish person that doesn't want to sacrifice and have children will be detrimental to society.",3,sages
759,Drug legalization. I believe that drugs should not be legalized because it will make people have easy access to it and it would promote violence and cause harm,3,sages
760,"Vaccine mandates are a terrible idea ands sets a dangerous precedent for the future of government to overstep and abuse their people. You cannot have the right to deny people food and the right to make a living based on a vaccine let alone a vaccine that hasn't been able to be criticized or even tested properly.
It is a medical procedure and every individual should have the ability to judge for themselves if they want to assume the risks or not based on their own individual circumstances and health.",3,sages
764,Legalizing drugs. I am against legalizing drugs. I believe the number of drug users would increase. It definitely sends the wrong message to children. There would be much addiction and dependency. My daughter was an addict. I personally would not vote to legalize it.,3,sages
765,"SAT testing. I believe testing should remain. There are way too many instances of where college admissions have become political, with demographics and diversity issues trumping  merit and intelligence. Smarter, harder working, brilliant students should get into the top colleges. Not differentiating using one more measure to test intelligence makes the general population at any given school ""less."" We need less dumbing down of our institutions, not more.",3,sages
767,"When it comes to legalizing illicit drugs I think they should be decriminalized but that most shouldn't be legalized beyond medical use. Many addicts in unfortunate situations are victims be it of circumstance or otherwise, but for many of them and the average person we can't assume they can handle every type of drug even, if it can offer positive effects; such as ""magic mushrooms"" that can lead to bad trips, or even psychosis in huge doses that we can't be sure the average person won't try.",3,sages
768,I strongly support making abortion illegal because I believe it is morally wrong and my religious beliefs also say that it is wrong.  I think that people who are willing to create a child should be willing to take care of the child and not just kill it.,3,sages
770,"Vaccines should be mandatory
For me, Vaccines should be mandatory as it is very important to be vaccinated. We all know that vaccination is the act of introducing a vaccine into the body to produce protection from a specific disease and also bring about immunity. Vaccines have greatly reduced diseases that once routinely harmed or killed babies, children, and adults. Therefore is is important that all gets vaccinated so that we stand a greater chance of being protected. Vaccine-preventable diseases have not gone away. Let us help the government to help ourselves.",3,sages
